webid,datetime,os,browser,response_time_ms,product,url
R_76,2019-08-22 01:43:59,win7,Safari,3234,Fashion,https://static.ucshoppingcdn.com/content/resource-bundles/digital-ui/1-8-0-23/en/bundles.json/app.json
W_49,2019-08-22 01:44:36,vista,Chrome,2754,Fashion,https://static.ucshoppingcdn.com/web/2017.08.27-1385/dashboard/js/view/accounts/mixins/printActivity.js
W_9,2019-08-22 01:44:45,win7,IE,1949,Fashion,https://www.ucshopping.com/apps/services/tagmanager/cpo/accounts/creditCardAccount
S_93,2019-08-22 01:44:45,Mac,Chrome,4097,Sports,https://rf15.ucshopping.com/activity
R_50,2019-08-22 01:44:55,xp,Mobile,852,Fashion,https://static.ucshoppingcdn.com/content/thought-leadership/digital-ui/en/categories/planning-and-retirement.json/CCI/BAC.json
W_47,2019-08-22 01:45:03,xp,Mobile,3765,Accessories,https://static.ucshoppingcdn.com/content/dam/cpo-static/images/ucshopping-touch-icon.png
W_21,2019-08-22 01:45:34,win7,Mobile,5940,Sports,https://www.ucshopping.com/apps/services/tagmanager/cpo/markets/planningAndExpertise/request
S_24,2019-08-22 01:46:10,nt,IE,4631,Fashion,https://resources.ucshopping.com/commonui/stylesheets/fonts/icomoon.woff
W_99,2019-08-22 01:46:46,win7,Chrome,2241,Shoes,https://static.ucshoppingcdn.com/web/library/blue-core/dist/blue/2.9.0/js/main.js
R_1,2019-08-22 01:47:48,win7,IE,3061,Accessories,https://rf15.ucshopping.com/activity
S_3,2019-08-22 01:47:49,win7,IE,5448,Sports,https://static.ucshoppingcdn.com/content/resource-bundles/digital-ui/1-8-0-23/en/bundles.json/PERSONAL/app.json
R_45,2019-08-22 01:47:50,xp,Chrome,1942,Sports,https://ad.doubleclick.net/activity;src=2739079;type=ucshopping107;cat=inici575;ord=304051156
W_53,2019-08-22 01:48:31,win7,Firefox,6096,Accessories,https://static.ucshoppingcdn.com/web/2017.08.27-1385/common/assets/blue-ui.css
W_76,2019-08-22 01:48:41,win7,Firefox,1001,Fashion,https://static.ucshoppingcdn.com/web/2017.08.27-1385/dashboard/markets/js/main.js
W_42,2019-08-22 01:49:21,win7,IE,7643,Accessories,https://www.ucshopping.com/apps/services/tagmanager/cpo/accounts/accounts
R_58,2019-08-22 01:49:28,linux,Firefox,2621,Sports,https://t.co/i/adsct
W_14,2019-08-22 01:49:40,Mac,IE,7372,Sports,https://stags.bluekai.com/site/39254
R_58,2019-08-22 01:51:08,win8,Firefox,6412,Fashion,https://static.ucshoppingcdn.com/web/2017.08.27-1385/dashboard/assets/dashboard.css
R_31,2019-08-22 01:51:26,win7,IE,3578,Shoes,https://static.ucshoppingcdn.com/web/2017.08.27-1385/dashboard/assets/dashboard.css
R_90,2019-08-22 01:52:53,win7,IE,2170,Accessories,https://www.ucshopping.com/apps/services/tags/https/www.ucshopping.com/
W_51,2019-08-22 01:53:36,win8,Chrome,8193,Shoes,https://www.google.com/ads/user-lists/1036322744/
W_17,2019-08-22 01:53:36,win8,Firefox,1743,Fashion,https://static.ucshoppingcdn.com/content/thought-leadership/digital-ui/en/categories/planning-and-retirement.json/CCI/BAC.json
W_52,2019-08-22 01:53:48,win7,Mobile,7757,Accessories,https://secure07b.ucshopping.com/web/auth/#/logon/recognizeUser/instructions
R_2,2019-08-22 01:54:15,linux,Chrome,6382,Sports,https://rrc.rlcdn.com/452549.gif
R_22,2019-08-22 01:54:22,win8,Mobile,721,Sports,https://ad.doubleclick.net/activity;src=2739079;type=ucshopping107;cat=inici575;ord=293336453
W_80,2019-08-22 01:54:29,win7,Mobile,4420,Fashion,https://static.ucshoppingcdn.com/web/2017.08.27-1385/common/assets/img/bwline.png
W_53,2019-08-22 01:54:30,win7,Firefox,3356,Sports,https://static.ucshoppingcdn.com/content/resource-bundles/digital-ui/1-8-0-23/en/bundles.json/PERSONAL/accounts.json
S_72,2019-08-22 01:54:59,win7,IE,1301,Accessories,https://rf15.ucshopping.com/meta
S_7,2019-08-22 01:55:00,win7,Chrome,674,Accessories,https://static.ucshoppingcdn.com/content/services/structured-image/image.desktop-small.jpg/videos/thumbnail/video-thumbnail-profile-2560x1440.jpg
W_31,2019-08-22 01:55:34,win7,Firefox,2577,Accessories,https://idsync.rlcdn.com/360787.gif
W_48,2019-08-22 01:55:44,win7,IE,2855,Shoes,https://www.ucshopping.com/online/includes/javascript/jquery-1.6.4.min.js
R_79,2019-08-22 01:56:26,win7,Mobile,7547,Shoes,https://ucshoppingonline.ucshopping.com/Themes/guest/css/style_new.css
R_93,2019-08-22 01:56:41,win7,Firefox,6669,Shoes,https://static.ucshoppingcdn.com/web/2017.08.27-1385/dashboard/payMultipleBills/js/main.js
W_95,2019-08-22 01:56:50,win7,Chrome,1493,Accessories,https://static.ucshoppingcdn.com/web/2017.08.27-1385/dashboard/js/main.js
R_67,2019-08-22 01:56:51,xp,Chrome,2599,Sports,https://sites.ucshopping.com/content/Creatives/Public/Triplets/2017/Auto/50759_static_carbuyingtripletcwo5694.dynamic.html
R_35,2019-08-22 01:57:54,win7,IE,4727,Shoes,https://www.ucshopping.com/
W_12,2019-08-22 01:58:40,xp,Chrome,4050,Shoes,https://rf15.ucshopping.com/activity
S_6,2019-08-22 01:58:54,linux,Firefox,5741,Sports,https://static.ucshoppingcdn.com/web/2017.08.27-1385/dashboard/js/template/shared/relaxOrCompactTableRows.js
W_47,2019-08-22 01:59:06,win7,IE,4354,Shoes,https://sites.ucshopping.com/content/services/structured-image/image.banner.jpg/XCRT/Native/Banner/2017/STATIC_AD-A50755_Banner_NativeBanner_Image_90x90.jpg
W_75,2019-08-22 01:59:10,win7,Chrome,7122,Sports,https://static.ucshoppingcdn.com/web/library/blue-boot/dist/blue-boot/2.11.1/js/boot.js
W_14,2019-08-22 01:59:50,win7,Chrome,536,Fashion,https://ad.doubleclick.net/activity;dc_pre=CMXIkuvhoNYCFQf4ZAodpboJIA;src=2739079;type=ucshopping107;cat=inici575;ord=293336453
W_8,2019-08-22 02:00:08,win7,Chrome,5228,Accessories,https://static.ucshoppingcdn.com/content/card/logo.json/0459-1868.json
W_52,2019-08-22 02:00:34,win8,IE,4810,Shoes,https://ucshoppingonline.ucshopping.com/Themes/guest/css/style_new.css
W_41,2019-08-22 02:00:37,Mac,Safari,2450,Shoes,https://secure07c.ucshopping.com/events/dtagent6322__1016.js
W_5,2019-08-22 02:00:41,win7,Chrome,2764,Fashion,https://ad.doubleclick.net/ddm/activity/src=2348471;type=cpcod356;cat=cpcch0;u1=;u2=;u3=20C73196C512F020;u8=;u20=;ord=339580418
W_54,2019-08-22 02:00:42,win7,Mobile,1634,Sports,https://static.ucshoppingcdn.com/web/2017.08.27-1385/logon/assets/logon.css
R_14,2019-08-22 02:01:21,win7,IE,5238,Shoes,https://ad.doubleclick.net/ddm/activity/src=2348471;dc_pre=CMfPkuvhoNYCFQvmZAodj2EGug;type=myacc170;cat=accou0;u1=;u2=0576853413;u3=20C73196C512F020;u8=;u20=125832920;ord=413491693
R_39,2019-08-22 02:01:38,win7,IE,6445,Sports,https://sites.ucshopping.com/content/Creatives/Public/Triplets/2017/Auto/50759_static_carbuyingtripletcwo5694.dynamic.html
R_28,2019-08-22 02:01:54,win8,Chrome,3058,Accessories,https://ad.doubleclick.net/activity;dc_pre=CImdsO3hoNYCFQfBZAod6vYI5g;src=2299144;type=e-cus110;cat=credi749;u10=0576853413;u20=125832920;u18=20C73196C512F020;ord=152105518
W_25,2019-08-22 02:01:56,win7,Safari,5322,Shoes,https://static.ucshoppingcdn.com/web/2017.08.27-1385/dashboard/assets/dashboard.css
W_19,2019-08-22 02:02:14,win7,Chrome,5895,Fashion,https://stags.bluekai.com/site/51223
W_97,2019-08-22 02:02:22,linux,Chrome,8289,Sports,https://www.ucshopping.com/online/Home/images/wa01.gif
S_87,2019-08-22 02:02:24,win7,Chrome,2891,Fashion,https://rf15.ucshopping.com/activity
W_88,2019-08-22 02:02:49,win8,Chrome,1076,Fashion,https://static.ucshoppingcdn.com/web/library/blue-boot/dist/blue-boot/2.11.1/js/main-ver.js
W_98,2019-08-22 02:03:14,win8,IE,922,Fashion,https://googleads.g.doubleclick.net/pagead/viewthroughconversion/1036322744/
W_5,2019-08-22 02:03:38,linux,Chrome,6052,Fashion,https://static.ucshoppingcdn.com/web/2017.08.27-1385/common/assets/blue-ui.css
W_1,2019-08-22 02:03:47,win7,Mobile,5218,Accessories,https://ucshoppingonline.ucshopping.com/Themes/default/css/style_new.css
W_41,2019-08-22 02:04:01,nt,IE,2269,Sports,https://static.ucshoppingcdn.com/web/library/blue-boot/dist/blue-boot/2.11.1/js/boot.js
W_36,2019-08-22 02:04:14,win7,Chrome,3168,Sports,https://static.ucshoppingcdn.com/web/2017.08.27-1385/common/js/analytics/data/hooks.js
W_69,2019-08-22 02:04:25,Mac,Mobile,3992,Shoes,https://rf15.ucshopping.com/meta
W_53,2019-08-22 02:04:32,xp,IE,7369,Accessories,https://static.ucshoppingcdn.com/web/2017.08.27-1385/blue-ui/dist/blue-ui/js/main.js
W_76,2019-08-22 02:04:49,win7,IE,5305,Sports,https://www.ucshopping.com/c/082717/etc/designs/ucshopping-ux/css/fonts/icomoon.ttf
W_42,2019-08-22 02:04:59,win8,IE,4541,Accessories,https://static.ucshoppingcdn.com/web/2017.08.27-1385/dashboard/assets/dashboard.css
W_36,2019-08-22 02:05:10,win7,Firefox,8154,Shoes,https://www.ucshopping.com/c/082717/etc/designs/ucshopping-ux/css/fonts/opensans.woff
W_59,2019-08-22 02:05:35,win7,Mobile,4308,Sports,https://static.ucshoppingcdn.com/web/2017.08.27-1385/dashboard/assets/dashboard.css
W_39,2019-08-22 02:07:15,win7,Chrome,1926,Fashion,https://static.ucshoppingcdn.com/content/services/structured-image/image.mega.jpg/carousels/slide/slideshow-thumb-alerts-650x366.jpg
W_56,2019-08-22 02:07:19,linux,IE,3604,Shoes,https://static.ucshoppingcdn.com/web/2017.08.27-1385/dashboard/js/boot.js
W_67,2019-08-22 02:07:34,xp,Chrome,6973,Shoes,https://static.ucshoppingcdn.com/content/geo-images/images/background.tablet.day.8.jpeg/default.jpeg
W_21,2019-08-22 02:08:23,xp,IE,2158,Sports,https://static.ucshoppingcdn.com/content/contact-us/digital-ui/en/groups.json/CCI/CARD.json
R_52,2019-08-22 02:08:54,win7,IE,8828,Sports,https://ad.doubleclick.net/activity;src=2739079;type=ucshopping107;cat=inici575;ord=293336453
R_14,2019-08-22 02:08:59,win7,Firefox,4874,Sports,https://static.ucshoppingcdn.com/web/2017.08.27-1385/dashboard/payMultipleBills/js/main.js
W_23,2019-08-22 02:09:44,win7,Safari,4145,Shoes,https://static.ucshoppingcdn.com/content/services/structured-image/image.mega.png/carousels/slide/pb.png
R_91,2019-08-22 02:10:55,win7,Chrome,1116,Fashion,https://static.ucshoppingcdn.com/web/2017.08.27-1385/dashboard/markets/js/main.js
W_38,2019-08-22 02:11:02,linux,Mobile,780,Shoes,https://analytics.twitter.com/i/adsct
W_51,2019-08-22 02:11:28,win7,Chrome,8989,Accessories,https://www.ucshopping.com/content/ucshopping-ux/en/structured/module/carousel/carousel-single-images/_jcr_content/module.html
S_32,2019-08-22 02:11:56,win7,Chrome,4568,Fashion,https://www.ucshopping.com/apps/services/tagmanager/cpo/customerService/helpAndSupport/accountHelpAndSupport
R_83,2019-08-22 02:12:49,win7,IE,1613,Accessories,https://ad.doubleclick.net/ddm/activity/src=2348471;dc_pre=CK7ssvnhoNYCFQXAZAodlZUMcQ;type=myacc170;cat=Chase0;u1=;u2=0576853413;u3=20C73196C512F020;u8=;u20=125832920;ord=244345734
R_95,2019-08-22 02:13:01,Mac,Chrome,6702,Sports,https://p.rfihub.com/cm
W_46,2019-08-22 02:13:30,xp,Firefox,6412,Fashion,https://resources.ucshopping.com/commonui/javascripts/nisi/ui/sendMessageClient.js
W_69,2019-08-22 02:13:33,win7,Mobile,2053,Fashion,https://static.ucshoppingcdn.com/web/2017.08.27-1385/common/assets/fonts/dcefont.woff
W_41,2019-08-22 02:13:43,Mac,IE,739,Sports,https://static.ucshoppingcdn.com/content/resource-bundles/digital-ui/1-8-0-23/en/bundles.json/profile.json
W_37,2019-08-22 02:14:14,win7,Chrome,3771,Accessories,https://static.ucshoppingcdn.com/content/dam/cpo-static/images/octogon-white.png
S_24,2019-08-22 02:14:45,win7,Safari,2734,Shoes,https://www.ucshopping.com/apps/ucshopping/clientlibs/foundation/tagmanagerextensions.js
W_4,2019-08-22 02:15:28,win7,Firefox,810,Fashion,https://static.ucshoppingcdn.com/content/services/structured-image/image.mega.jpg/carousels/slide/slideshow-thumb-alerts-650x366.jpg
W_2,2019-08-22 02:15:47,Mac,IE,1791,Shoes,https://static.ucshoppingcdn.com/content/resource-bundles/digital-ui/1-8-0-23/en/bundles.json/app.json
W_78,2019-08-22 02:15:54,win7,Mobile,6027,Accessories,https://resources.ucshopping.com/commonui/images/select-dropdown.png
R_6,2019-08-22 02:16:23,xp,Chrome,972,Accessories,https://www.ucshopping.com/apps/services/tags/https/www.ucshopping.com/
R_71,2019-08-22 02:17:05,win7,Chrome,1669,Shoes,https://static.ucshoppingcdn.com/content/services/structured-image/image.mega.png/carousels/slide/dashboard.png
W_38,2019-08-22 02:18:19,win7,Mobile,2251,Shoes,https://resources.ucshopping.com/commonui/javascripts/nisi/nisi.js
S_23,2019-08-22 02:19:12,win7,Mobile,4361,Sports,https://www.ucshopping.com/c/082717/etc/designs/ucshopping-ux/css/fonts/opensans-bold.woff
W_22,2019-08-22 02:19:14,xp,Firefox,4855,Accessories,https://ad.doubleclick.net/activity;src=2299144;type=e-cus110;cat=credi749;u10=0576853413;u20=125832920;u18=20C73196C512F020;ord=739323706
W_69,2019-08-22 02:20:26,xp,Chrome,4502,Sports,https://static.ucshoppingcdn.com/web/2017.08.27-1385/common/assets/img/bwline.png
R_45,2019-08-22 02:20:36,win7,Chrome,8318,Fashion,https://www.ucshopping.com/apps/ucshopping/clientlibs/foundation/tagmanagerextensions.js
R_34,2019-08-22 02:21:07,win7,Chrome,5175,Fashion,https://mfasa.ucshopping.com/auth/js/jquery-1.9.1.min.js
R_16,2019-08-22 02:22:13,win7,Firefox,1332,Fashion,https://resources.ucshopping.com/commonui/stylesheets/ucshopping3-update.css
W_85,2019-08-22 02:22:18,win7,Chrome,5378,Shoes,https://static.ucshoppingcdn.com/web/2017.08.27-1385/logon/extra/js/extra.js
W_10,2019-08-22 02:22:23,win7,Chrome,5228,Shoes,https://static.ucshoppingcdn.com/content/resource-bundles/digital-ui/1-8-0-23/en/bundles.json/markets.json
R_39,2019-08-22 02:22:36,win7,Firefox,3462,Accessories,https://static.ucshoppingcdn.com/web/2017.08.27-1385/blue-ui/dist/blue-ui/js/main.js
W_87,2019-08-22 02:23:04,win7,IE,2733,Accessories,https://static.ucshoppingcdn.com/web/library/blue-boot/dist/blue-boot/2.11.1/js/main-ver.js
W_95,2019-08-22 02:23:13,win7,Firefox,1271,Fashion,https://static.ucshoppingcdn.com/content/card/logo.gif/0459-1868.gif
R_28,2019-08-22 02:23:35,win7,Chrome,4378,Accessories,https://rf15.ucshopping.com/wsb/15629/poe/65308137
W_17,2019-08-22 02:24:40,linux,Chrome,7212,Accessories,https://sites.ucshopping.com/services/creatives/private/native-dynamic-ads.json/content/Creatives/Private/NativeBanner/2017/Card/Multi-Card/50755_static_augustincomecapturenativebancwo5682.json
R_99,2019-08-22 02:24:51,win7,Mobile,7480,Shoes,https://secure07c.ucshopping.com/web/auth/dashboard#/dashboard/index
R_78,2019-08-22 02:24:53,Mac,Chrome,3081,Sports,https://www.ucshopping.com/c/082717/etc/designs/ucshopping-ux/clientlibs/jquery/js/jquery-1.10.2.min.js
W_33,2019-08-22 02:25:05,xp,Mobile,1719,Fashion,https://rf15.ucshopping.com/activity
W_7,2019-08-22 02:25:19,win7,Chrome,5149,Accessories,https://ucshoppingonline.ucshopping.com/Themes/default-col/css/style.css
R_20,2019-08-22 02:26:16,win7,Chrome,4355,Shoes,https://ad.doubleclick.net/ddm/activity/src=2348471;type=myacc170;cat=Chase0;u1=;u2=0576853413;u3=20C73196C512F020;u8=;u20=125832920;ord=135946175
S_13,2019-08-22 02:26:18,xp,IE,1077,Accessories,https://ad.doubleclick.net/activity;src=2299144;type=e-cus110;cat=credi749;u10=0576853413;u20=125832920;u18=20C73196C512F020;ord=739323706
W_92,2019-08-22 02:26:50,win8,Safari,6725,Shoes,https://static.ucshoppingcdn.com/content/resource-bundles/digital-ui/1-8-0-23/en/bundles.json/PERSONAL/convoDeck.json
W_6,2019-08-22 02:26:57,Mac,Firefox,711,Sports,https://analytics.twitter.com/i/adsct
R_51,2019-08-22 02:27:11,win7,Firefox,3673,Fashion,https://resources.ucshopping.com/commonui/stylesheets/ucshopping3-payment-responsive.css
W_2,2019-08-22 02:27:40,win7,Chrome,7496,Accessories,https://sites.ucshopping.com/content/services/structured-image/image.banner.jpg/XCRT/Native/Banner/2017/49635_IC1610_Paperless_Native_Banner_90x90_050317.jpg
R_40,2019-08-22 02:28:00,win7,Firefox,3079,Sports,https://static.ucshoppingcdn.com/web/2017.08.27-1385/common/assets/blue-ui.css
W_60,2019-08-22 02:28:07,win7,Chrome,5351,Fashion,https://www.ucshopping.com/apps/services/tagmanager/cpo/accounts/accounts
R_57,2019-08-22 02:28:20,win8,Chrome,3261,Fashion,https://rf15.ucshopping.com/activity
W_44,2019-08-22 02:28:24,win7,Firefox,2986,Fashion,https://secure07b.ucshopping.com/web/auth/logonbox
R_27,2019-08-22 02:28:25,win7,Chrome,8305,Shoes,https://mfasa.ucshopping.com/auth/js/plugin.min.js
S_71,2019-08-22 02:28:37,win8,Mobile,5747,Accessories,https://mfasa.ucshopping.com/auth/js/mfp.js
S_46,2019-08-22 02:28:37,xp,Safari,1178,Sports,https://static.ucshoppingcdn.com/web/library/blue-boot/dist/blue-boot/2.11.1/js/main-ver.js
S_81,2019-08-22 02:29:11,win7,Firefox,8654,Fashion,https://ad.doubleclick.net/ddm/activity/src=2348471;type=myacc170;cat=accou0;u1=;u2=0576853413;u3=20C73196C512F020;u8=;u20=125832920;ord=694080873
W_31,2019-08-22 02:29:22,win7,Firefox,3041,Fashion,https://cards.ucshopping.com/BalanceTransfer/BTOffer.aspx
W_80,2019-08-22 02:29:55,xp,IE,4402,Shoes,https://static.ucshoppingcdn.com/web/library/blue-view/dist/blue-view/2.8.1/js/main.js
S_5,2019-08-22 02:30:07,win7,Firefox,3874,Fashion,https://static.ucshoppingcdn.com/content/services/structured-image/image.desktop.jpg/thought-leadership/article-image/essential_retirement_strategies.jpg
R_36,2019-08-22 02:30:11,linux,Mobile,4542,Sports,https://ad.doubleclick.net/ddm/activity/src=2348471;type=myacc170;cat=Chase0;u1=;u2=0576853413;u3=20C73196C512F020;u8=;u20=125832920;ord=135946175
W_47,2019-08-22 02:30:49,win7,IE,3544,Accessories,https://static.ucshoppingcdn.com/web/2017.08.27-1385/common/assets/blue-ui.css
W_16,2019-08-22 02:30:50,xp,Mobile,5254,Accessories,https://resources.ucshopping.com/jpmcjs/poly-0.5.2/support/json3.js
W_85,2019-08-22 02:30:58,win8,Firefox,9621,Accessories,https://rrc.rlcdn.com/452549.gif
S_43,2019-08-22 02:32:15,win7,Chrome,2079,Fashion,https://static.ucshoppingcdn.com/web/library/blue-boot/dist/blue-boot/2.11.1/js/boot.js
R_83,2019-08-22 02:32:35,win7,Chrome,1843,Sports,https://cards.ucshopping.com/BalanceTransfer/BTOffer.aspx
W_23,2019-08-22 02:32:43,win7,IE,2841,Shoes,https://poc.clixmetrix.com/B25E/3C6019F542CACC160CBD070CA2ED7FC9A3360CC1/
W_79,2019-08-22 02:33:13,win7,Chrome,705,Sports,https://www.google.com/ads/user-lists/1036322744/
W_94,2019-08-22 02:33:55,Mac,Firefox,7074,Sports,https://static.ucshoppingcdn.com/web/library/blue-vendor/dist/blue-vendor/2.8.1/js/main.js
W_65,2019-08-22 02:34:01,Mac,IE,653,Shoes,https://p.rfihub.com/cm
R_82,2019-08-22 02:34:06,win7,Mobile,673,Accessories,https://static.ucshoppingcdn.com/content/resource-bundles/digital-ui/1-8-0-23/en/bundles.json/PERSONAL/convoDeck.json
R_7,2019-08-22 02:34:21,vista,Chrome,6833,Accessories,https://www.ucshopping.com/apps/ucshopping/clientlibs/foundation/scripts/Personalization.js
W_34,2019-08-22 02:34:27,win7,Safari,2800,Accessories,https://resources.ucshopping.com/commonui/stylesheets/ucshopping3-payment-responsive.css
R_65,2019-08-22 02:34:28,win7,Chrome,3940,Sports,https://resources.ucshopping.com/commonui/javascripts/nisi/nisi.js
W_60,2019-08-22 02:34:29,win7,Firefox,522,Accessories,https://www.ucshopping.com/apps/services/tagmanager/cpo/documents/accountDocuments/statementsAndInserts/accounts
S_96,2019-08-22 02:34:42,win7,IE,6092,Fashion,https://resources.ucshopping.com/commonui/stylesheets/ucshopping3-update.css
W_22,2019-08-22 02:35:04,win7,Safari,1152,Accessories,https://static.ucshoppingcdn.com/web/2017.08.27-1385/dashboard/interstitial/js/main.js
S_30,2019-08-22 02:35:42,xp,Chrome,7723,Shoes,https://static.ucshoppingcdn.com/content/card/logo.gif/0459-1868.gif
R_52,2019-08-22 02:35:51,linux,Chrome,4246,Sports,https://static.ucshoppingcdn.com/web/2017.08.27-1385/dashboard/js/main.js
W_32,2019-08-22 02:36:12,win7,Chrome,6397,Sports,https://static.ucshoppingcdn.com/content/services/structured-image/image.desktop-small.jpg/videos/thumbnail/video-thumbnail-personas-2560x1440.jpg
R_58,2019-08-22 02:37:40,win7,IE,3774,Accessories,https://resources.ucshopping.com/commonui/stylesheets/ucshopping3-responsive.css
W_16,2019-08-22 02:37:56,win7,Firefox,4996,Sports,https://www.ucshopping.com/apps/services/tagmanager/cpo/customerService/helpAndSupport/accountHelpAndSupport
